จังหวัด,อำเภอ,ตำบล,อาการ,จำนวนปฏิบัติการ,latitude,longitude,ถนน,หมายเลขทางหลวง,กม.
ลำปาง,แม่ทะ,บ้านกิ่ว,บาดเจ็บ,2,18.05219,99.57295,,,
ลำปาง,แม่ทะ,ป่าตัน,บาดเจ็บ,3,18.115467,99.48193,,,
ลำปาง,แม่ทะ,วังเงิน,บาดเจ็บ,3,18.095873,99.60502,,,
ลำปาง,แม่ทะ,หัวเสือ,บาดเจ็บ,1,18.170004,99.69236,,,
ลำปาง,แม่ทะ,แม่ทะ,บาดเจ็บ,4,18.188921,99.57388,,,
ลำปาง,แม่เมาะ,นาสัก,บาดเจ็บ,1,18.365572,99.83301,,,
ลำปาง,แม่เมาะ,แม่เมาะ,บาดเจ็บ,6,18.339417,99.73992,,,
ลำพูน,ทุ่งหัวช้าง,ตะเคียนปม,บาดเจ็บ,1,18.11031,99.02218,,,
ลำพูน,ทุ่งหัวช้าง,ทุ่งหัวช้าง,บาดเจ็บ,2,17.981684,99.04412,,,
ลำพูน,บ้านธิ,บ้านธิ,บาดเจ็บ,5,18.634054,99.15102,,,
ลำพูน,บ้านโฮ่ง,บ้านโฮ่ง,บาดเจ็บ,3,18.298355,98.820015,,,
ลำพูน,บ้านโฮ่ง,ศรีเตี้ย,บาดเจ็บ,1,18.375938,98.74905,,,
ลำพูน,บ้านโฮ่ง,เหล่ายาว,บาดเจ็บ,4,18.365595,98.807175,,,
ลำพูน,ป่าซาง,ท่าตุ้ม,บาดเจ็บ,4,18.478859,98.87907,,,
ลำพูน,ป่าซาง,นครเจดีย์,บาดเจ็บ,4,18.36829,98.90044,,,
ลำพูน,ป่าซาง,น้ำดิบ,บาดเจ็บ,1,18.420458,98.82186,ทางหลวงชนบทหมายเลข ลพ.3052,,
ลำพูน,ป่าซาง,บ้านเรือน,บาดเจ็บ,2,18.512505,98.89064,,,
ลำพูน,ป่าซาง,ปากบ่อง,บาดเจ็บ,1,18.530533,98.914154,,,
ลำพูน,ป่าซาง,ป่าซาง,บาดเจ็บ,2,18.51124,98.93299,,,
ลำพูน,ป่าซาง,ม่วงน้อย,บาดเจ็บ,2,18.47775,98.94161,,,
ลำพูน,ลี้,นาทราย,บาดเจ็บ,9,17.683294,98.96922,,,
ลำพูน,ลี้,ป่าไผ่,บาดเจ็บ,1,17.855768,98.93971,,,
ลำพูน,ลี้,ลี้,บาดเจ็บ,2,17.785149,98.97031,,,
ลำพูน,ลี้,ศรีวิชัย,บาดเจ็บ,3,18.08593,98.88777,,,
ลำพูน,ลี้,แม่ตืน,บาดเจ็บ,1,17.961142,98.92108,,,
ลำพูน,ลี้,แม่ลาน,บาดเจ็บ,1,17.744108,98.81969,,,
ลำพูน,เมืองลำพูน,ต้นธง,บาดเจ็บ,1,18.56339,98.9732,,,
ลำพูน,เมืองลำพูน,บ้านกลาง,บาดเจ็บ,5,18.573992,99.05878,,,
ลำพูน,เมืองลำพูน,บ้านแป้น,บาดเจ็บ,3,18.520569,98.95432,,,
ลำพูน,เมืองลำพูน,ป่าสัก,บาดเจ็บ,3,18.515034,99.03027,,,
ลำพูน,เมืองลำพูน,มะเขือแจ้,บาดเจ็บ,4,18.5926,99.1146,ทางหลวงชนบทหมายเลข ลพ.2047,,
ลำพูน,เมืองลำพูน,ริมปิง,บาดเจ็บ,1,18.593647,98.97488,,,
ลำพูน,เมืองลำพูน,ศรีบัวบาน,บาดเจ็บ,2,18.504215,99.11828,,,
ลำพูน,เมืองลำพูน,หนองช้างคืน,บาดเจ็บ,2,18.65224,99.01241,,,
